1585,19023
1586,17749
1587,17855
1588,19887
1589,18563
1590,18448
1591,19678
1592,18767
1593,20528
1594,19527
1595,20259
1596,19628
1597,19007
1598,20955
1599,19068
1600,17906
1601,21790
1602,19391
1603,18888
1604,17746
1605,20493
1606,19997
1607,19307
1608,19264
1609,20505
1610,18431
1611,18932
1612,18066
1613,18608
1614,19294
1615,19153
1616,20247
1617,19014
1618,19746
1619,22531
1620,21549
1621,19276
1622,20396
1623,19640
1624,19702
1625,19723
1626,19681
1627,21709
1628,18358
1629,19121
1630,18726
1631,18445
1632,18647
1633,22150
1634,19680
1635,19301
1636,20460
1637,21317
1638,19804
1639,21795
1640,20239
1641,18793
1642,20479
1643,20269
1644,24025
1645,19075
1646,19607
1647,20661
1648,20631
1649,20771
1650,20649
1651,20231
1652,21285
1653,21940
1654,21640
1655,19211
1656,22468
1657,19287
1658,19647
1659,21001
1660,19391
1661,18814
1662,19083
1663,18862
1664,21392
1665,19459
1666,19849
1667,19644
1668,19533
1669,20767
1670,18984
1671,18961
1672,19425
1673,19647
1674,18921
1675,21051
1676,19419
1677,19739
1678,19980
1679,19474
1680,21155
1681,20115
1682,20021
1683,21054
1684,19949
1685,19875
1686,20716
1687,21024
1688,21638
1689,20266
1690,19215
1691,25954
1692,20243
1693,20598
1694,19965
1695,20018
1696,20529
1697,20395
1698,19970
1699,19411
1700,21496
1701,20648
1702,19516
1703,19974
1704,20970
1705,20727
1706,20821
1707,21330
1708,19071
1709,19961
1710,23321
1711,19869
1712,22524
1713,22858
1714,22924
1715,20514
1716,20772
1717,20884
1718,21123
1719,19728
1720,19726
1721,21610
1722,20761
1723,21245
1724,20813
1725,22393
1726,20851
1727,23199
1728,20530
1729,21375
1730,22792
1731,20996
1732,21611
1733,21815
1734,20027
1735,20948
1736,20804
1737,24570
1738,20947
1739,22209
1740,21820
1741,21878
1742,19340
1743,21022
1744,21376
1745,21946
1746,21378
1747,21587
1748,21047
1749,23795
1750,24759
1751,20571
1752,24434
1753,21162
1754,22087
1755,23266
1756,21449
1757,20785
1758,22761
1759,21423
1760,21061
1761,23022
1762,20191
1763,21101
1764,22109
1765,22305
1766,21072
1767,22284
1768,20448
1769,22089
1770,25006
1771,21215
1772,20953
1773,20860
1774,24410
1775,22231
1776,22909
1777,20969
1778,21213
1779,22622
1780,21849
1781,23228
1782,21321
1783,20558
1784,22378
1785,22156
1786,22020
1787,21172
1788,20664
1789,22723
1790,21190
1791,21173
1792,20726
1793,22363
1794,22998
1795,21024
1796,20874
1797,22854
1798,20763
1799,22492
1800,21077
1801,23705
1802,23118
1803,21318
1804,22850
1805,22130
1806,21479
1807,21812
1808,21927
1809,22107
1810,23120
1811,21329
1812,21859
1813,23082
1814,23752
1815,21796
1816,20644
1817,22688
1818,23872
1819,23676
1820,21922
1821,21311
1822,20891
1823,22144
1824,21346
1825,24497
1826,21656
1827,21466
1828,21426
1829,21089
1830,22750
1831,22748
1832,22778
1833,22335
1834,21411
1835,22239
1836,21606
1837,22056
1838,21765
1839,21737
1840,23184
1841,21918
1842,24211
1843,22379
1844,21778
1845,23912
1846,24904
1847,22673
1848,23318
1849,21546
1850,21952
1851,23852
1852,25089
1853,23382
1854,22661
1855,22542
1856,23629
1857,23950
1858,21058
1859,23684
1860,22140
1861,22060
1862,23397
1863,22379
1864,22179
1865,22174
1866,22409
1867,22757
1868,22940
1869,22087
1870,22824
1871,24053
1872,22650
1873,25474
1874,22378
1875,24721
1876,22741
1877,23759
1878,22171
1879,23185
1880,22330
1881,23843
1882,24376
1883,23667
1884,21544
1885,24644
1886,24116
1887,24392
1888,22181
1889,24954
1890,24245
1891,23319
1892,25735
1893,24798
1894,22295
1895,26177
1896,22614
1897,22018
1898,22983
1899,22366
1900,24688
1901,22997
1902,22785
1903,22307
1904,24585
1905,24197
1906,24063
1907,24912
1908,23263
1909,21952
1910,23294
1911,23411
1912,22607
1913,24354
1914,22943
1915,24306
1916,24213
1917,23101
1918,22388
1919,26710
1920,22837
1921,26219
1922,25614
1923,22208
1924,25202
1925,25903
1926,22475
1927,23388
1928,22709
1929,22993
1930,23782
1931,24170
1932,23480
1933,22963
1934,25275
1935,23609
1936,25016
1937,23979
1938,23156
1939,24660
1940,24792
1941,23792
1942,26167
1943,24283
1944,23802
1945,23209
1946,23589
1947,26280
1948,28381
1949,23380
1950,25770
1951,25228
1952,24235
1953,24505
1954,25151
1955,24190
1956,25465
1957,23954
1958,28694
1959,23745
1960,27029
1961,27314
1962,25258
1963,23461
1964,23679
1965,23730
1966,24383
1967,25697
1968,25174
1969,23026
1970,23743
1971,25089
1972,25684
1973,26027
1974,23488
1975,23223
1976,27435
1977,25801
1978,24698
1979,25333
1980,23455
1981,24364
1982,24967
1983,24661
1984,23157
1985,25441
1986,24459
1987,25653
1988,28695
1989,25300
1990,24846
1991,25849
1992,24487
